"","Scientific name","Common name","URL","EPPO.Codes","CABI.Estimated.hosts","CABI.Host.range","EPPO.Estimated.hosts","EPPO.Host.range","First.Outbreak","First.Year.Reported","CABI.Number.of.Locations","CABI.Countries.Located","CABI.States.Located","EPPO.Number.of.Locations","EPPO.States.Located","EPPO.Countries.Located","Agent.type","Family","Genus","Climate.associated","Temp.Min","Temp.Max","Alititude.Lower","Alititude.Upper","Rainfall.Regime","Vector.type","Vector.agent"
"1","Cotton leaf curl disease complex","leaf curl disease of cotton","https://www.cabi.org/isc/datasheet/16813","0","20","c(""Abelmoschus esculentus (okra)"", ""Capsicum annuum (bell pepper)"", ""Carica papaya (pawpaw)"", ""Cucumis sativus (cucumber)"", ""Cucurbita (pumpkin)"", ""Cyamopsis tetragonoloba (guar)"", ""Duranta erecta (golden dewdrop)"", ""Glycine max (soyabean)"", ""Gossypium barbadense (Gallini cotton)"", ""Gossypium hirsutum (Bourbon cotton)"", ""Hibiscus cannabinus (kenaf)"", ""Hibiscus rosa-sinensis (China-rose)"", ""Luffa aegyptiaca (loofah)"", ""Malvaviscus arboreus (wax mallow)"", ""Momordica charantia (bitter gourd)"", ""Ricinus communis (castor bean)"", 
""Sida"", ""Solanum lycopersicum (tomato)"", ""Solanum melongena (aubergine)"", ""Xanthium strumarium (common cocklebur)"")","0","","Pakistan","1967","10","c(""Asia"", ""China"", ""India"", ""Pakistan"", ""Philippines"")","c(""-Guangxi"", ""-Haryana"", ""-Punjab"", ""-Rajasthan"", ""-Uttar Pradesh"")","0","","","Virus"," Geminiviridae                "," Begomovirus                    ","c(""As - Tropical savanna climate with dry summer"", ""Aw - Tropical wet and dry savanna climate"", ""B - Dry (arid and semi-arid)"", ""BW - Desert climate"", ""C - Temperate/Mesothermal climate"", ""Cs - Warm temperate climate with dry summer"", ""Cw - Warm temperate climate with dry winter"")","NA","NA","NA","NA",NA,"Insect","Bemisia tabaci"
"2","Anthonomus grandis","Mexican cotton boll weevil","https://www.cabi.org/isc/datasheet/5735","0","13","c(""Abutilon (Indian mallow)"", ""Cienfuegosia"", ""Eragrostis curvula (weeping lovegrass)"", ""Gossypium (cotton)"", ""Gossypium barbadense (Gallini cotton)"", ""Gossypium hirsutum (Bourbon cotton)"", ""Hampea nutricia"", ""Hibiscus (rosemallows)"", ""Hibiscus syriacus (shrubby althaea)"", ""Opuntia lindheimeri (Lindheimer pricklypear)"", ""Poaceae (grasses)"", ""Prosopis glandulosa (honey mesquite)"", ""Thespesia populnea (portia tree)"")","0","","Venezuela","1949","39","c(""Africa"", ""Europe"", ""North America"", ""Belize"", ""Costa Rica"", ""Cuba"", ""Dominican Republic"", ""El Salvador"", ""Guatemala"", ""Haiti"", ""Honduras"", ""Martinique"", ""Mexico"", ""Nicaragua"", ""Saint Kitts and Nevis"", ""United States"", ""South America"", ""Argentina"", ""Bolivia"", ""Brazil"", ""Colombia"", ""Paraguay"", ""Venezuela"")","c(""-Texas"", ""-Alagoas"", ""-Bahia"", ""-Ceara"", ""-Distrito Federal"", ""-Goias"", ""-Maranhao"", ""-Mato Grosso"", ""-Mato Grosso do Sul"", ""-Minas Gerais"", ""-Paraiba"", ""-Parana"", ""-Pernambuco"", ""-Piaui"", ""-Rio Grande do Norte"", ""-Sao Paulo"")","0","","","Arthropoda"," Curculionidae                            "," Anthonomus                                ","NA","NA","NA","NA","NA",NA,"NA","NA"
"3","Gossypium barbadense","Gallini cotton","https://www.cabi.org/isc/datasheet/25794","0","NA","NA","0","","-Hawaii","1817","72","c(""Africa"", ""Benin"", ""Burundi"", ""Cameroon"", ""Congo, Republic of the"", ""Côte d'Ivoire"", ""Egypt"", ""Gabon"", ""Guinea"", ""Kenya"", ""Mali"", ""Nigeria"", ""Rwanda"", ""Senegal"", ""Sudan"", ""Togo"", ""Asia"", ""China"", ""India"", ""Israel"", ""Maldives"", ""Sri Lanka"", ""North America"", ""Bahamas"", ""British Virgin Islands"", ""Cuba"", ""Dominican Republic"", ""Mexico"", ""Puerto Rico"", ""Trinidad and Tobago"", ""U.S. Virgin Islands"", ""United States"", ""Oceania"", ""American Samoa"", ""Australia"", ""Christmas Island"", ""Cook Islands"", ""Federated States of Micronesia"", 
""Fiji"", ""French Polynesia"", ""Guam"", ""Kiribati"", ""Marshall Islands"", ""Nauru"", ""New Caledonia"", ""Niue"", ""Northern Mariana Islands"", ""Palau"", ""Pitcairn"", ""Tonga"", ""South America"", ""Bolivia"", ""Chile"", ""Colombia"", ""Ecuador"", ""Peru"")","c(""-Guangdong"", ""-Guangxi"", ""-Hainan"", ""-Hunan"", ""-Arizona"", ""-California"", ""-Hawaii"", ""-New Mexico"", ""-Texas"", ""-Chuuk"", ""-Pohnpei"", ""-Yap"", ""-Marquesas Islands"", ""Timor-Leste"", ""-Easter Island"", ""-Galapagos Islands"")","0","","","Plantae"," Malvaceae                            "," Gossypium                                ","c(""As - Tropical savanna climate with dry summer"", ""Aw - Tropical wet and dry savanna climate"", ""BS - Steppe climate"", ""Cs - Warm temperate climate with dry summer"")","0","NA","NA","NA","750 - 1250","NA","NA"
"4","Aphis gossypii","cotton aphid","https://www.cabi.org/isc/datasheet/6204","APHIGO","219","c(""Abelmoschus"", ""Abelmoschus esculentus (okra)"", ""Acalypha australis"", ""Ageratum conyzoides (billy goat weed)"", ""Alhagi"", ""Allamanda cathartica (yellow allamanda)"", ""Allium sativum (garlic)"", ""Alpinia purpurata (red ginger)"", ""Alternanthera sessilis (sessile joyweed)"", ""Anacardium occidentale (cashew nut)"", ""Anchusa (Bugloss)"", ""Annona muricata (soursop)"", ""Aphelandra squarrosa (Zebra plant)"", ""Apium graveolens (celery)"", ""Araceae"", ""Arachis hypogaea (groundnut)"", ""Aristida adscensionis"", ""Aristolochia albida"", 
""Artocarpus altilis (breadfruit)"", ""Asclepias (Silkweed)"", ""Averrhoa carambola (carambola)"", ""Bauhinia variegata (mountain ebony)"", ""Benincasa hispida (wax gourd)"", ""Beta vulgaris var. saccharifera (sugarbeet)"", ""Bidens pilosa (blackjack)"", ""Brassica"", ""Brassica napus var. napus (rape)"", ""Brassica oleracea (cabbages, cauliflowers)"", ""Brassica oleracea var. gongylodes (kohlrabi)"", ""Brassica rapa subsp. oleifera (turnip rape)"", ""Brassicaceae (cruciferous crops)"", ""Butea"", ""Cajanus cajan (pigeon pea)"", 
""Calendula (marigolds)"", ""Calendula officinalis (Pot marigold)"", ""Callicarpa japonica"", ""Callistephus chinensis (China aster)"", ""Capsella bursa-pastoris (shepherd's purse)"", ""Capsicum (peppers)"", ""Capsicum annuum (bell pepper)"", ""Capsicum frutescens (chilli)"", ""Carica papaya (pawpaw)"", ""Caryocar brasiliense"", ""Catalpa bignonioides (Southern catalpa)"", ""Catharanthus roseus (Madagascar periwinkle)"", ""Cayratia japonica (Sorrel vine)"", ""Celastrus orbiculatus (Asiatic bittersweet)"", ""Cestrum nocturnum (night jessamine)"", 
""Chenopodium quinoa (quinoa)"", ""Chromolaena odorata (Siam weed)"", ""Chrysanthemum (daisy)"", ""Chrysanthemum morifolium (chrysanthemum (florists'))"", ""Citrullus"", ""Citrullus lanatus (watermelon)"", ""Citrus"", ""Citrus aurantiifolia (lime)"", ""Citrus aurantium (sour orange)"", ""Citrus limon (lemon)"", ""Citrus reticulata (mandarin)"", ""Citrus sinensis (sweet orange)"", ""Citrus unshiu (satsuma)"", ""Citrus x paradisi (grapefruit)"", ""Cleome gynandra"", ""Clerodendrum (Fragrant clerodendron)"", ""Coccinia grandis (scarlet-fruited ivy gourd)"", 
""Cocos nucifera (coconut)"", ""Coleostephus myconis"", ""Colocasia esculenta (taro)"", ""Commelina communis (common dayflower)"", ""Commelina diffusa (spreading dayflower)"", ""Corchorus (jutes)"", ""Corchorus olitorius (jute)"", ""Coriandrum sativum (coriander)"", ""Cosmos bipinnatus (garden cosmos)"", ""Cucumis (melons, cucuimbers, gerkins)"", ""Cucumis melo (melon)"", ""Cucumis sativus (cucumber)"", ""Cucurbita (pumpkin)"", ""Cucurbita maxima (giant pumpkin)"", ""Cucurbita moschata (pumpkin)"", ""Cucurbita pepo (marrow)"", 
""Cucurbitaceae (cucurbits)"", ""Curcuma longa (turmeric)"", ""Cyathula prostrata (pasture weed)"", ""Cyclamen persicum (cyclamens)"", ""Cyperus rotundus (purple nutsedge)"", ""Datura (thorn-apple)"", ""Daucus carota (carrot)"", ""Dianthus caryophyllus (carnation)"", ""Diospyros kaki (persimmon)"", ""Diospyros virginiana (persimmon (common))"", ""Eriobotrya japonica (loquat)"", ""Euonymus japonicus (Japanese spindle tree)"", ""Euphorbia hirta (garden spurge)"", ""Fagopyrum esculentum (buckwheat)"", ""Fragaria (strawberry)"", 
""Fragaria ananassa (strawberry)"", ""Gardenia jasminoides (cape jasmine)"", ""Gazania (treasure-flower)"", ""Glycine max (soyabean)"", ""Gossypium (cotton)"", ""Gossypium barbadense (Gallini cotton)"", ""Gossypium hirsutum (Bourbon cotton)"", ""Guizotia abyssinica (niger)"", ""Hebe"", ""Helianthus annuus (sunflower)"", ""Hibiscus (rosemallows)"", ""Hibiscus cannabinus (kenaf)"", ""Hibiscus mutabilis (cottonrose)"", ""Hibiscus rosa-sinensis (China-rose)"", ""Hibiscus sabdariffa (Roselle)"", ""Hibiscus syriacus (shrubby althaea)"", 
""Indigofera (indigo)"", ""Ipomoea batatas (sweet potato)"", ""Ipomoea eriocarpa"", ""Ixora coccinea (flame-of-the-woods)"", ""Jasminum (jasmine)"", ""Jasminum sambac (Arabian jasmine)"", ""Lactuca sativa (lettuce)"", ""Lagenaria siceraria (bottle gourd)"", ""Lantana"", ""Lantana camara (lantana)"", ""Lathyrus sativus (grass pea)"", ""Lawsonia (Lythraceae)"", ""Levisticum officinale (lovage)"", ""Lilium (lily)"", ""Lilium longiflorum (Easter lily)"", ""Lindernia crustacea (Malaysian false pimpernel)"", ""Litchi chinensis (lichi)"", 
""Ludwigia perennis"", ""Luffa acutangula (angled luffa)"", ""Lupinus angustifolius (narrow-leaf lupin)"", ""Macadamia"", ""Malus domestica (apple)"", ""Malus halliana"", ""Malva (mallow)"", ""Mangifera indica (mango)"", ""Manilkara zapota (sapodilla)"", ""Martynia annua (tiger's claw)"", ""Medicago (medic)"", ""Melaleuca alternifolia"", ""Melastoma malabathricum (Banks melastoma)"", ""Momordica charantia (bitter gourd)"", ""Moringa oleifera (horse radish tree)"", ""Musa (banana)"", ""Musa acuminata (wild banana)"", ""Musa textilis (manila hemp)"", 
""Nicotiana tabacum (tobacco)"", ""Ocimum basilicum (basil)"", ""Ocimum tenuiflorum (holy basil)"", ""Passiflora edulis (passionfruit)"", ""Passiflora foetida (red fruit passion flower)"", ""Pennisetum purpureum (elephant grass)"", ""Persea americana (avocado)"", ""Petunia hybrida"", ""Phaseolus (beans)"", ""Phaseolus vulgaris (common bean)"", ""Phenax sonneratii"", ""Phoenix dactylifera (date-palm)"", ""Phyllanthus niruri (seed-under-the-leaf)"", ""Piper betle (betel pepper)"", ""Piper nigrum (black pepper)"", ""Pisum sativum (pea)"", 
""Plantago lanceolata (ribwort plantain)"", ""Polyalthia longifolia (debdar)"", ""Polygonum (knotweed)"", ""Polygonum barbatum (knot grass)"", ""Portulaca oleracea (purslane)"", ""Prunus armeniaca (apricot)"", ""Prunus persica (peach)"", ""Prunus salicina (Japanese plum)"", ""Psidium guajava (guava)"", ""Pulsatilla grandis (greater pasque flower)"", ""Punica granatum (pomegranate)"", ""Pyracantha (Firethorn)"", ""Pyrus communis (European pear)"", ""Pyrus pyrifolia (Oriental pear tree)"", ""Rhamnus japonica"", ""Rosa (roses)"", 
""Rosa canina (Dog rose)"", ""Rumex (Dock)"", ""Saccharum officinarum (sugarcane)"", ""Salvia splendens (scarlet sage)"", ""Schefflera arboricola"", ""Sechium edule (chayote)"", ""Senecio vulgaris"", ""Sesamum indicum (sesame)"", ""Sida acuta (sida)"", ""Silybum marianum (variegated thistle)"", ""Solanum (nightshade)"", ""Solanum americanum"", ""Solanum carolinense (horsenettle)"", ""Solanum lycopersicum (tomato)"", ""Solanum melongena (aubergine)"", ""Solanum tuberosum (potato)"", ""Spinacia oleracea (spinach)"", ""Stachytarpheta indica"", 
""Synedrella nodiflora (synedrella)"", ""Syzygium cumini (black plum)"", ""Tagetes erecta (Mexican marigold)"", ""Tagetes patula (French marigold)"", ""Theobroma cacao (cocoa)"", ""Thunbergia erecta (bush clockvine)"", ""Trichosanthes cucumerina (snake gourd)"", ""Trichosanthes dioica (pointed gourd)"", ""Tridax procumbens (coat buttons)"", ""Trifolium alexandrinum (Berseem clover)"", ""Urena lobata (caesar weed)"", ""Veronica polita"", ""Viburnum"", ""Vigna mungo (black gram)"", ""Vigna radiata (mung bean)"", ""Vigna unguiculata (cowpea)"", 
""Vitex negundo"", ""Vitis vinifera (grapevine)"", ""Woodfordia"", ""Zea mays (maize)"", ""Zinnia"", ""Zinnia elegans (zinnia)"")","0","","Romania","1877","313","c(""Africa"", ""Algeria"", ""Angola"", ""Benin"", ""Burkina Faso"", ""Burundi"", ""Cabo Verde"", ""Cameroon"", ""Central African Republic"", ""Chad"", ""Congo, Republic of the"", ""Côte d'Ivoire"", ""Egypt"", ""Eritrea"", ""Eswatini"", ""Ethiopia"", ""Gambia"", ""Ghana"", ""Guinea"", ""Kenya"", ""Libya"", ""Madagascar"", ""Malawi"", ""Mali"", ""Mauritania"", ""Mauritius"", ""Morocco"", ""Mozambique"", ""Niger"", ""Nigeria"", ""Réunion"", ""Rwanda"", ""Saint Helena"", ""Senegal"", ""Seychelles"", ""Sierra Leone"", ""Somalia"", ""South Africa"", ""Sudan"", ""Tanzania"", ""Togo"", 
""Tunisia"", ""Uganda"", ""Zambia"", ""Zimbabwe"", ""Asia"", ""Afghanistan"", ""Azerbaijan"", ""Bangladesh"", ""Brunei"", ""Cambodia"", ""China"", ""Cocos Islands"", ""Hong Kong"", ""India"", ""Indonesia"", ""Iran"", ""Iraq"", ""Israel"", ""Japan"", ""Jordan"", ""Kazakhstan"", ""Laos"", ""Lebanon"", ""Malaysia"", ""Myanmar"", ""Nepal"", ""North Korea"", ""Oman"", ""Pakistan"", ""Palestine"", ""Philippines"", ""Qatar"", ""Saudi Arabia"", ""Singapore"", ""South Korea"", ""Sri Lanka"", ""Syria"", ""Taiwan"", ""Tajikistan"", ""Thailand"", ""Turkey"", ""Turkmenistan"", ""United Arab Emirates"", 
""Uzbekistan"", ""Vietnam"", ""Yemen"", ""Europe"", ""Albania"", ""Austria"", ""Belarus"", ""Belgium"", ""Bulgaria"", ""Cyprus"", ""Czechia"", ""Czechoslovakia"", ""Federal Republic of Yugoslavia"", ""Denmark"", ""France"", ""Germany"", ""Greece"", ""Hungary"", ""Italy"", ""Malta"", ""Moldova"", ""Montenegro"", ""Netherlands"", ""Norway"", ""Poland"", ""Portugal"", ""Romania"", ""Russia"", ""Serbia"", ""Serbia and Montenegro"", ""Slovenia"", ""Spain"", ""Sweden"", ""Switzerland"", ""Ukraine"", ""United Kingdom"", ""North America"", ""Anguilla"", ""Bahamas"", ""Barbados"", ""Bermuda"", 
""British Virgin Islands"", ""Canada"", ""Costa Rica"", ""Cuba"", ""Dominican Republic"", ""Guadeloupe"", ""Guatemala"", ""Haiti"", ""Honduras"", ""Jamaica"", ""Martinique"", ""Mexico"", ""Montserrat"", ""Nicaragua"", ""Panama"", ""Puerto Rico"", ""Saint Kitts and Nevis"", ""Saint Vincent and the Grenadines"", ""Trinidad and Tobago"", ""United States"", ""Oceania"", ""American Samoa"", ""Australia"", ""Cook Islands"", ""Federated States of Micronesia"", ""Fiji"", ""French Polynesia"", ""Guam"", ""Kiribati"", ""Marshall Islands"", ""New Caledonia"", ""New Zealand"", 
""Niue"", ""Norfolk Island"", ""Northern Mariana Islands"", ""Papua New Guinea"", ""Pitcairn"", ""Samoa"", ""Solomon Islands"", ""Tokelau"", ""Tonga"", ""Tuvalu"", ""Vanuatu"", ""Wallis and Futuna"", ""South America"", ""Argentina"", ""Bolivia"", ""Brazil"", ""Chile"", ""Colombia"", ""Guyana"", ""Paraguay"", ""Peru"", ""Suriname"", ""Uruguay"", ""Venezuela"")","c(""-Anhui"", ""-Beijing"", ""-Fujian"", ""-Gansu"", ""-Guangdong"", ""-Guangxi"", ""-Hainan"", ""-Hebei"", ""-Heilongjiang"", ""-Henan"", ""-Hubei"", ""-Hunan"", ""-Jiangsu"", ""-Jiangxi"", ""-Liaoning"", ""-Shaanxi"", ""-Shandong"", ""-Shanxi"", ""-Sichuan"", ""-Xinjiang"", ""-Yunnan"", ""-Zhejiang"", ""-Andaman and Nicobar Islands"", ""-Andhra Pradesh"", ""-Assam"", ""-Bihar"", ""-Chhattisgarh"", ""-Delhi"", ""-Gujarat"", ""-Haryana"", ""-Himachal Pradesh"", ""-Jammu and Kashmir"", ""-Karnataka"", ""-Kerala"", ""-Madhya Pradesh"", ""-Maharashtra"", ""-Manipur"", ""-Meghalaya"", 
""-Nagaland"", ""-Odisha"", ""-Punjab"", ""-Rajasthan"", ""-Sikkim"", ""-Tamil Nadu"", ""-Uttar Pradesh"", ""-West Bengal"", ""-Java"", ""-Sumatra"", ""-Hokkaido"", ""-Honshu"", ""-Kyushu"", ""-Shikoku"", ""-Peninsular Malaysia"", ""-Sabah"", ""-Gaza Strip"", ""-Corsica"", ""-Sardinia"", ""-Sicily"", ""-Azores"", ""-Madeira"", ""-Russian Far East"", ""-Alberta"", ""-British Columbia"", ""-Manitoba"", ""-New Brunswick"", ""-Nova Scotia"", ""-Ontario"", ""-Alabama"", ""-Arizona"", ""-Arkansas"", ""-California"", ""-Colorado"", ""-Delaware"", ""-Florida"", ""-Georgia"", ""-Hawaii"", 
""-Idaho"", ""-Illinois"", ""-Indiana"", ""-Iowa"", ""-Kansas"", ""-Kentucky"", ""-Louisiana"", ""-Maine"", ""-Maryland"", ""-Massachusetts"", ""-Michigan"", ""-Minnesota"", ""-Mississippi"", ""-Missouri"", ""-Nebraska"", ""-Nevada"", ""-New Jersey"", ""-New Mexico"", ""-New York"", ""-North Carolina"", ""-Ohio"", ""-Oklahoma"", ""-Oregon"", ""-Pennsylvania"", ""-Rhode Island"", ""-South Carolina"", ""-South Dakota"", ""-Tennessee"", ""-Texas"", ""-Virginia"", ""-Washington"", ""-West Virginia"", ""-Wisconsin"", ""-New South Wales"", ""-Northern Territory"", ""-Queensland"", 
""-South Australia"", ""-Tasmania"", ""-Victoria"", ""-Western Australia"", ""-Bahia"", ""-Ceara"", ""-Espirito Santo"", ""-Goias"", ""-Maranhao"", ""-Mato Grosso"", ""-Mato Grosso do Sul"", ""-Minas Gerais"", ""-Parana"", ""-Pernambuco"", ""-Rio de Janeiro"", ""-Rio Grande do Norte"", ""-Rio Grande do Sul"", ""-Roraima"", ""-Sao Paulo"", ""-Easter Island"")","1","NA","Nepal","Arthropoda"," Aphididae                                    "," Aphis                                        ","NA","NA","NA","NA","NA",NA,"NA","NA"
