"","Scientific name","Common name","URL","EPPO.Codes","CABI.Estimated.hosts","CABI.Host.range","EPPO.Estimated.hosts","EPPO.Host.range","First.Outbreak","First.Year.Reported","CABI.Number.of.Locations","CABI.Countries.Located","CABI.States.Located","EPPO.Number.of.Locations","EPPO.States.Located","EPPO.Countries.Located","Agent.type","Family","Genus","Climate.associated","Temp.Min","Temp.Max","Alititude.Lower","Alititude.Upper","Rainfall.Regime","Vector.type","Vector.agent"
"1","Sweet potato feathery mottle virus","internal cork disease of sweet potato","https://www.cabi.org/isc/datasheet/50963","SPFMV0","34","c(""Amaranthus blitum (livid amaranth)"", ""Amaranthus retroflexus (redroot pigweed)"", ""Atriplex hastata"", ""Brassica oleracea var. capitata (cabbage)"", ""Calendula officinalis (Pot marigold)"", ""Capsicum annuum (bell pepper)"", ""Chenopodium (Goosefoot)"", ""Chenopodium polyspermum (Manyseeded goosefoot)"", ""Chrysanthemum morifolium (chrysanthemum (florists'))"", ""Convolvulus arvensis (bindweed)"", ""Cucurbita maxima (giant pumpkin)"", ""Dendrobium moniliforme"", ""Hewittia sublobata"", ""Ipomoea (morning glory)"", 
""Ipomoea aquatica (swamp morning-glory)"", ""Ipomoea batatas (sweet potato)"", ""Ipomoea biflora"", ""Ipomoea cairica (five-fingered morning glory)"", ""Ipomoea eriocarpa"", ""Ipomoea hildebrandtii"", ""Ipomoea indica (ocean blue morning-glory)"", ""Ipomoea obscura"", ""Ipomoea pileata"", ""Ipomoea purpurea (tall morning glory)"", ""Ipomoea rubens"", ""Ipomoea wightii"", ""Lepistemon owariense"", ""Lepistemon owariensis"", ""Mentha arvensis (Corn mint)"", ""Phaseolus lunatus (lima bean)"", ""Quamoclit hederifolia"", ""Sinapis arvensis (wild mustard)"", 
""Spinacia oleracea (spinach)"", ""Taraxacum officinale complex (dandelion)"")","1","Ipomoea batatas (IPOBA)","Congo, Democratic Republic of the","1983","82","c(""Africa"", ""Burkina Faso"", ""Cameroon"", ""Congo, Democratic Republic of the"", ""Egypt"", ""Ethiopia"", ""Kenya"", ""Madagascar"", ""Niger"", ""Nigeria"", ""Rwanda"", ""South Africa"", ""Tanzania"", ""Togo"", ""Uganda"", ""Zambia"", ""Zimbabwe"", ""Asia"", ""China"", ""India"", ""Japan"", ""South Korea"", ""Syria"", ""Taiwan"", ""Vietnam"", ""Europe"", ""Hungary"", ""Italy"", ""Portugal"", ""Spain"", ""North America"", ""Canada"", ""Costa Rica"", ""Puerto Rico"", ""United States"", ""Oceania"", ""Australia"", ""Fiji"", ""French Polynesia"", ""New Zealand"", ""Solomon Islands"", 
""Tonga"", ""South America"", ""Argentina"", ""Brazil"", ""Chile"", ""Peru"", ""Venezuela"")","c(""-Anhui"", ""-Chongqing"", ""-Fujian"", ""-Guangxi"", ""-Hebei"", ""-Henan"", ""-Jiangsu"", ""-Jilin"", ""-Shaanxi"", ""-Shandong"", ""-Shanxi"", ""-Sichuan"", ""-Andhra Pradesh"", ""-Kerala"", ""-Odisha"", ""-West Bengal"", ""-Kyushu"", ""-Ryukyu Islands"", ""-Ontario"", ""-California"", ""-Kansas"", ""-Louisiana"", ""-Maryland"", ""-Mississippi"", ""-North Carolina"", ""-Australian Capital Territory"", ""-New South Wales"", ""-Northern Territory"", ""-Queensland"", ""-Western Australia"", ""-Goias"", ""-Pernambuco"", ""-Rio Grande do Sul"", ""-Easter Island""
)","28","c("""", ""Goias"", ""Pernambuco"", ""Rio Grande do Sul"", ""Ontario"", ""California"", ""Kansas"", ""Louisiana"", ""Maryland"", ""Mississippi"", ""North Carolina"", ""Henan"", ""Jiangsu"", ""Shandong"", ""Kyushu"", ""Ryukyu Archipelago"", ""New South Wales"", ""Northern Territory"", ""Queensland"")","c(""Burkina Faso"", ""Kenya"", ""Madagascar"", ""Niger"", ""Nigeria"", ""Tanzania"", ""Togo"", ""Uganda"", ""Zambia"", ""Zimbabwe"", ""Argentina"", ""Brazil"", ""Canada"", ""Peru"", ""United States of America"", ""Venezuela"", ""China"", ""Israel"", ""Japan"", ""Korea, Republic"", ""Taiwan"", ""Hungary"", ""Portugal"", ""Spain"", ""Australia"", ""Fiji"", ""Solomon Islands"", ""Tonga"")","Virus"," Potyviridae                "," Potyvirus                    ",NA,"NA","NA","NA","NA",NA,"Insect","Aphis gossypii"
"2","Cylas formicarius","sweet potato weevil","https://www.cabi.org/isc/datasheet/17408","CYLAFO","12","c(""Calystegia sepium (great bindweed)"", ""Colocasia esculenta (taro)"", ""Cuscuta (dodder)"", ""Ipomoea (morning glory)"", ""Ipomoea aquatica (swamp morning-glory)"", ""Ipomoea batatas (sweet potato)"", ""Ipomoea cairica (five-fingered morning glory)"", ""Ipomoea pes-caprae (beach morning glory)"", ""Ipomoea purpurea (tall morning glory)"", ""Ipomoea quamoclit (cypress vine)"", ""Jacquemontia tamnifolia (Smallflower morningglory)"", ""Pharbitis nil (Japanese morning glory)"")","5","c(""Ipomoea batatas (IPOBA)"", ""Ipomoea (1IPOG)"", ""Daucus carota subsp. sativus (DAUCS)"", ""Dioscorea (1DIUG)"", ""Manihot esculenta (MANES)"")","-Queensland","1900","150","c(""Africa"", ""Cameroon"", ""Chad"", ""Congo, Democratic Republic of the"", ""Eswatini"", ""Ethiopia"", ""Ghana"", ""Kenya"", ""Liberia"", ""Libya"", ""Madagascar"", ""Mauritius"", ""Mozambique"", ""Réunion"", ""Senegal"", ""Seychelles"", ""Somalia"", ""South Africa"", ""Sudan"", ""Tanzania"", ""Uganda"", ""Zimbabwe"", ""Asia"", ""Bangladesh"", ""British Indian Ocean Territory"", ""Brunei"", ""Cambodia"", ""China"", ""Cocos Islands"", ""Hong Kong"", ""India"", ""Indonesia"", ""Japan"", ""Laos"", ""Malaysia"", ""Maldives"", ""Myanmar"", ""Pakistan"", ""Philippines"", ""Singapore"", 
""Sri Lanka"", ""Taiwan"", ""Thailand"", ""Vietnam"", ""Europe"", ""North America"", ""Anguilla"", ""Antigua and Barbuda"", ""Bahamas"", ""Belize"", ""Cayman Islands"", ""Cuba"", ""Dominican Republic"", ""Guadeloupe"", ""Guatemala"", ""Haiti"", ""Jamaica"", ""Mexico"", ""Montserrat"", ""Netherlands Antilles"", ""Puerto Rico"", ""Saint Kitts and Nevis"", ""Saint Lucia"", ""Trinidad and Tobago"", ""U.S. Virgin Islands"", ""United States"", ""Oceania"", ""American Samoa"", ""Australia"", ""Christmas Island"", ""Cook Islands"", ""Federated States of Micronesia"", 
""Fiji"", ""French Polynesia"", ""Guam"", ""Kiribati"", ""Marshall Islands"", ""New Caledonia"", ""Niue"", ""Northern Mariana Islands"", ""Palau"", ""Papua New Guinea"", ""Samoa"", ""Solomon Islands"", ""Tonga"", ""Tuvalu"", ""Vanuatu"", ""Wallis and Futuna"", ""South America"", ""French Guiana"", ""Guyana"", ""Venezuela"")","c(""-Fujian"", ""-Guangdong"", ""-Guangxi"", ""-Guizhou"", ""-Hainan"", ""-Hunan"", ""-Jiangsu"", ""-Jiangxi"", ""-Shandong"", ""-Sichuan"", ""-Yunnan"", ""-Zhejiang"", ""-Andaman and Nicobar Islands"", ""-Andhra Pradesh"", ""-Arunachal Pradesh"", ""-Assam"", ""-Bihar"", ""-Chhattisgarh"", ""-Goa"", ""-Gujarat"", ""-Karnataka"", ""-Kerala"", ""-Madhya Pradesh"", ""-Maharashtra"", ""-Manipur"", ""-Meghalaya"", ""-Nagaland"", ""-Odisha"", ""-Rajasthan"", ""-Tamil Nadu"", ""-Uttar Pradesh"", ""-West Bengal"", ""-Irian Jaya"", ""-Java"", ""-Lesser Sunda Islands"", ""-Maluku Islands"", 
""-Sumatra"", ""-Honshu"", ""-Kyushu"", ""-Ryukyu Islands"", ""-Shikoku"", ""-Peninsular Malaysia"", ""-Sabah"", ""-Sarawak"", ""-Alabama"", ""-Arkansas"", ""-Florida"", ""-Georgia"", ""-Hawaii"", ""-Louisiana"", ""-Mississippi"", ""-New Mexico"", ""-North Carolina"", ""-South Carolina"", ""-Texas"", ""-New South Wales"", ""-Northern Territory"", ""-Queensland"")","87","c("""", ""Alabama"", ""Arkansas"", ""Florida"", ""Georgia"", ""Hawaii"", ""Louisiana"", ""Mississippi"", ""New Mexico"", ""North Carolina"", ""South Carolina"", ""Texas"", ""Fujian"", ""Guangdong"", ""Guangxi"", ""Guizhou"", ""Hainan"", ""Hunan"", ""Jiangsu"", ""Jiangxi"", ""Shandong"", ""Sichuan"", ""Xianggang (Hong Kong)"", ""Yunnan"", ""Zhejiang"", ""Andaman and Nicobar Islands"", ""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Goa"", ""Gujarat"", ""Karnataka"", ""Kerala"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Nagaland"", 
""Odisha"", ""Rajasthan"", ""Tamil Nadu"", ""Uttar Pradesh"", ""Irian Jaya"", ""Java"", ""Maluku"", ""Nusa Tenggara"", ""Sumatra"", ""Honshu"", ""Kyushu"", ""Ryukyu Archipelago"", ""Shikoku"", ""Sabah"", ""Sarawak"", ""West"", ""New South Wales"", ""Northern Territory"", ""Queensland"")","c(""Cameroon"", ""Chad"", ""Congo, Democratic republic of the"", ""Eswatini"", ""Ghana"", ""Kenya"", ""Liberia"", ""Madagascar"", ""Mauritius"", ""Mozambique"", ""Reunion"", ""Senegal"", ""Seychelles"", ""Somalia"", ""South Africa"", ""Sudan"", ""Tanzania"", ""Uganda"", ""Zimbabwe"", ""Anguilla"", ""Antigua and Barbuda"", ""Bahamas"", ""Barbados"", ""Belize"", ""Cayman Islands"", ""Cuba"", ""Dominican Republic"", ""French Guiana"", ""Guadeloupe"", ""Guatemala"", ""Guyana"", ""Haiti"", ""Jamaica"", ""Mexico"", ""Montserrat"", ""Netherlands Antilles"", ""Puerto Rico"", ""Saint Lucia"", 
""St Kitts-Nevis"", ""Trinidad and Tobago"", ""United States of America"", ""Venezuela"", ""Virgin Islands (US)"", ""Bangladesh"", ""British Indian Ocean Territory"", ""Brunei Darussalam"", ""Cambodia"", ""China"", ""Christmas Island"", ""Cocos Islands"", ""India"", ""Indonesia"", ""Japan"", ""Korea, Republic"", ""Laos"", ""Malaysia"", ""Maldives"", ""Myanmar"", ""Pakistan"", ""Philippines"", ""Singapore"", ""Sri Lanka"", ""Taiwan"", ""Thailand"", ""Vietnam"", ""Netherlands"", ""American Samoa"", ""Australia"", ""Cook Islands"", ""Fiji"", ""French Polynesia"", 
""Guam"", ""Kiribati"", ""Marshall Islands"", ""Micronesia"", ""New Caledonia"", ""New Zealand"", ""Niue"", ""Northern Mariana Islands"", ""Palau"", ""Papua New Guinea"", ""Samoa"", ""Solomon Islands"", ""Tonga"", ""Tuvalu"", ""Vanuatu"", ""Wallis and Futuna Islands"")","Arthropoda"," Apionidae                            "," Cylas                                ",NA,"NA","NA","NA","NA",NA,"NA","NA"
"3","Aleurodicus dispersus","whitefly","https://www.cabi.org/isc/datasheet/4141","0","258","c(""Abelmoschus esculentus (okra)"", ""Abelmoschus manihot (bele)"", ""Abutilon indicum (country mallow)"", ""Acacia (wattles)"", ""Acacia farnesiana (huisache)"", ""Acalypha (Copperleaf)"", ""Acalypha hispida (Copperleaf)"", ""Acalypha indica (Indian copperleaf)"", ""Acalypha wilkesiana"", ""Acanthospermum hispidum (bristly starbur)"", ""Achyranthes aspera (devil's horsewhip)"", ""Agave americana (century plant)"", ""Ageratum conyzoides (billy goat weed)"", ""Aglaonema"", ""Amaranthus (amaranth)"", ""Anacardium occidentale (cashew nut)"", 
""Angelica"", ""Annona"", ""Annona muricata (soursop)"", ""Annona squamosa (sugar apple)"", ""Antigonon leptopus (coral vine)"", ""Arachis hypogaea (groundnut)"", ""Areca catechu (betelnut palm)"", ""Artocarpus (breadfruit trees)"", ""Artocarpus altilis (breadfruit)"", ""Artocarpus heterophyllus (jackfruit)"", ""Asystasia gangetica (chinese violet)"", ""Averrhoa bilimbi (bilimbi)"", ""Azadirachta indica (neem tree)"", ""Barleria"", ""Bauhinia (camel's foot)"", ""Bauhinia purpurea (purple bauhinia)"", ""Begonia"", ""Bidens pilosa (blackjack)"", 
""Bixa orellana (annatto)"", ""Bougainvillea"", ""Bougainvillea spectabilis (great bougainvillea)"", ""Brachychiton acerifolium"", ""Cajanus cajan (pigeon pea)"", ""Calopogonium mucunoides (calopo)"", ""Calotropis gigantea (Yercum fibre)"", ""Canna"", ""Canna indica (canna lilly)"", ""Capsicum (peppers)"", ""Capsicum annuum (bell pepper)"", ""Capsicum frutescens (chilli)"", ""Carica papaya (pawpaw)"", ""Cascabela thevetia (yellow oleander)"", ""Cassia (sennas)"", ""Cassia roxburghii"", ""Cathormion umbellatum"", ""Celtis (nettle tree)"", 
""Centrosema pubescens (Centro)"", ""Cestrum (jessamine)"", ""Chrysalidocarpus lutescens (butterfly palm)"", ""Chrysanthemum (daisy)"", ""Chrysanthemum indicum (chrysanthemum)"", ""Cinnamomum camphora (camphor laurel)"", ""Citrullus lanatus (watermelon)"", ""Citrus"", ""Citrus limon (lemon)"", ""Citrus sinensis (sweet orange)"", ""Cleome gynandra"", ""Clitoria ternatea (butterfly-pea)"", ""Cochlospermum gillivraei"", ""Cocos"", ""Cocos nucifera (coconut)"", ""Codiaeum variegatum (garden croton)"", ""Coelospermum decipiens"", ""Coffea (coffee)"", 
""Coleus"", ""Colocasia"", ""Colocasia esculenta (taro)"", ""Combretum indicum (Rangoon creeper)"", ""Corymbia torelliana (cadaga)"", ""Crassula ovata (jade plant)"", ""Crotalaria pallida (smooth crotalaria)"", ""Crotalaria retusa (rattleweed)"", ""Cucumis (melons, cucuimbers, gerkins)"", ""Cucumis melo (melon)"", ""Cucumis sativus (cucumber)"", ""Cyanthillium cinereum (little ironweed)"", ""Cymbopogon flexuosus"", ""Dahlia pinnata (garden dahlia)"", ""Datura metel (Hindu datura)"", ""Delonix regia (flamboyant)"", ""Dendrophthoe falcata"", 
""Deplanchea tetraphylla"", ""Derris trifoliata"", ""Desmodium tortuosum (Florida beggarweed)"", ""Dimocarpus longan (longan tree)"", ""Elaeis guineensis (African oil palm)"", ""Erythrina variegata (Indian coral tree)"", ""Eugenia"", ""Eupatorium"", ""Euphorbia (spurges)"", ""Euphorbia cyathophora"", ""Euphorbia heterophylla (wild poinsettia)"", ""Euphorbia hirta (garden spurge)"", ""Euphorbia pulcherrima (poinsettia)"", ""Ficus"", ""Ficus benghalensis (banyan)"", ""Ficus carica (common fig)"", ""Ficus opposita"", ""Ficus religiosa (sacred fig tree)"", 
""Gliricidia sepium (gliricidia)"", ""Gloriosa superba (glory lily)"", ""Glycine max (soyabean)"", ""Gossypium (cotton)"", ""Gossypium herbaceum (short staple cotton)"", ""Gyrocarpus americanus"", ""Hedera (Ivy)"", ""Hedychium"", ""Helianthus annuus (sunflower)"", ""Helianthus tuberosus (Jerusalem artichoke)"", ""Hevea brasiliensis (rubber)"", ""Hibiscus (rosemallows)"", ""Hibiscus mutabilis (cottonrose)"", ""Hibiscus platanifolius"", ""Hibiscus rosa-sinensis (China-rose)"", ""Hibiscus schizopetalus (fringed hibiscus)"", ""Hibiscus syriacus (shrubby althaea)"", 
""Hibiscus tiliaceus (coast cottonwood)"", ""Impatiens (balsam)"", ""Impatiens balsamina (garden balsam)"", ""Ipomoea (morning glory)"", ""Ipomoea batatas (sweet potato)"", ""Ipomoea carnea subsp. fistulosa (bush morning glory)"", ""Ipomoea eriocarpa"", ""Ipomoea hederifolia (scarlet-creeper)"", ""Ipomoea pileata"", ""Ixora chinensis"", ""Ixora coccinea (flame-of-the-woods)"", ""Jasminum (jasmine)"", ""Jasminum auriculatum"", ""Lactuca sativa (lettuce)"", ""Lagenaria siceraria (bottle gourd)"", ""Lagerstroemia indica (Indian crape myrtle)"", 
""Lantana camara (lantana)"", ""Leucaena leucocephala (leucaena)"", ""Ludwigia hyssopifolia (water primrose)"", ""Luffa aegyptiaca (loofah)"", ""Macadamia"", ""Macaranga tanarius (parasol leaf tree)"", ""Mallotus nesophilus"", ""Malvastrum coromandelianum"", ""Malvaviscus"", ""Mangifera"", ""Mangifera indica (mango)"", ""Manihot esculenta (cassava)"", ""Manihot glaziovii (ceara rubber)"", ""Manilkara zapota (sapodilla)"", ""Maranta arundinacea (arrowroot)"", ""Merremia dissecta"", ""Mirabilis jalapa (four o'clock flower)"", ""Momordica charantia (bitter gourd)"", 
""Monstera deliciosa (ceriman)"", ""Moringa oleifera (horse radish tree)"", ""Morus"", ""Morus alba (mora)"", ""Morus australis"", ""Morus nigra (black mulberry)"", ""Mucuna bracteata"", ""Murraya koenigii (curry leaf tree)"", ""Musa (banana)"", ""Musa acuminata (wild banana)"", ""Musa x paradisiaca (plantain)"", ""Mussaenda"", ""Nerium oleander (oleander)"", ""Ochrosia"", ""Ocimum tenuiflorum (holy basil)"", ""Operculina turpethum"", ""Osmanthus fragrans"", ""Oxygonum"", ""Pergularia daemia"", ""Persea americana (avocado)"", ""Phaseolus (beans)"", 
""Phaseolus lunatus (lima bean)"", ""Phaseolus vulgaris (common bean)"", ""Phyllanthus emblica (Indian gooseberry)"", ""Physalis (Groundcherry)"", ""Physalis angulata (cutleaf groundcherry)"", ""Physalis minima (Sunberry)"", ""Piper betle (betel pepper)"", ""Planchonia careya"", ""Pluchea indica (Indian camphorweed)"", ""Plumeria (frangipani)"", ""Plumeria alba"", ""Plumeria obtusa"", ""Plumeria rubra (red frangipani)"", ""Polyalthia longifolia (debdar)"", ""Pongamia pinnata (Indian beech)"", ""Pouteria unmackiana"", ""Premna serratifolia"", 
""Prunus (stone fruit)"", ""Prunus dulcis (almond)"", ""Psidium guajava (guava)"", ""Pterocarpus indicus (red sandalwood)"", ""Pueraria montana var. lobata (kudzu)"", ""Punica granatum (pomegranate)"", ""Rhododendron (Azalea)"", ""Rhynchosia minima"", ""Ricinus communis (castor bean)"", ""Rorippa indica (Indian marshcress)"", ""Rosa (roses)"", ""Rubus (blackberry, raspberry)"", ""Rubus occidentalis (black raspberry)"", ""Salvia (sage)"", ""Sanchezia speciosa (shrubby whitevein)"", ""Sauropus androgynus"", ""Schinus terebinthifolius (Brazilian pepper tree)"", 
""Semecarpus australiensis"", ""Senna (Spermatophyta)"", ""Senna montana"", ""Senna occidentalis (coffee senna)"", ""Sida acuta (sida)"", ""Sida hyssopifolia"", ""Sida rhombifolia"", ""Solanum (nightshade)"", ""Solanum americanum"", ""Solanum incanum (grey bitter-apple)"", ""Solanum lycopersicum (tomato)"", ""Solanum melongena (aubergine)"", ""Solanum nigrum (black nightshade)"", ""Sonchus asper (spiny sow-thistle)"", ""Sonchus oleraceus (common sowthistle)"", ""Sorghum bicolor (sorghum)"", ""Spondias pinnata"", ""Stachytarpheta indica"", 
""Strelitzia"", ""Stylosanthes hamata (Caribbean Stylo)"", ""Synedrella nodiflora (synedrella)"", ""Syngonium"", ""Syzygium aqueum (watery rose-apple)"", ""Syzygium suborbiculare"", ""Tabernaemontana divaricata"", ""Tagetes erecta (Mexican marigold)"", ""Tecoma stans (yellow bells)"", ""Tectona grandis (teak)"", ""Tephrosia (hoary-pea)"", ""Tephrosia bracteolata"", ""Terminalia"", ""Terminalia catappa (Singapore almond)"", ""Thespesia populnea (portia tree)"", ""Tournefortia"", ""Trichosanthes cucumerina (snake gourd)"", ""Urena lobata (caesar weed)"", 
""Vernonia cinerea"", ""Vigna (cowpea)"", ""Vigna marina (beach bean)"", ""Vigna radiata (mung bean)"", ""Vigna unguiculata (cowpea)"", ""Vitis vinifera (grapevine)"", ""Wedelia"", ""Wollastonia biflora"", ""Xanthosoma sagittifolium (elephant ear)"", ""Ximenia americana (hog plum)"", ""Zingiber zerumbet (shampoo ginger)"")","NA","NA","c(""Haiti"", ""Peru"")","1978","106","c(""Africa"", ""Benin"", ""Cabo Verde"", ""Cameroon"", ""Congo, Republic of the"", ""Gabon"", ""Ghana"", ""Kenya"", ""Mauritius"", ""Morocco"", ""Mozambique"", ""Nigeria"", ""Réunion"", ""São Tomé and Príncipe"", ""Senegal"", ""Seychelles"", ""Tanzania"", ""Togo"", ""Asia"", ""Bangladesh"", ""Brunei"", ""China"", ""India"", ""Indonesia"", ""Laos"", ""Malaysia"", ""Maldives"", ""Myanmar"", ""Philippines"", ""Singapore"", ""Sri Lanka"", ""Taiwan"", ""Thailand"", ""Vietnam"", ""Europe"", ""Portugal"", ""Spain"", ""North America"", ""Bahamas"", ""Barbados"", ""Belize"", ""Cayman Islands"", 
""Costa Rica"", ""Cuba"", ""Dominica"", ""Dominican Republic"", ""Guadeloupe"", ""Guatemala"", ""Haiti"", ""Martinique"", ""Nicaragua"", ""Panama"", ""Puerto Rico"", ""United States"", ""Oceania"", ""American Samoa"", ""Australia"", ""Cook Islands"", ""Federated States of Micronesia"", ""Fiji"", ""French Polynesia"", ""Guam"", ""Kiribati"", ""Marshall Islands"", ""Nauru"", ""New Caledonia"", ""Northern Mariana Islands"", ""Palau"", ""Papua New Guinea"", ""Samoa"", ""Solomon Islands"", ""Tokelau"", ""Tonga"", ""South America"", ""Brazil"", ""Colombia"", ""Ecuador"", 
""French Guiana"", ""Peru"", ""Venezuela"")","c(""-Hainan"", ""-Andaman and Nicobar Islands"", ""-Andhra Pradesh"", ""-Chhattisgarh"", ""-Himachal Pradesh"", ""-Karnataka"", ""-Kerala"", ""-Lakshadweep"", ""-Maharashtra"", ""-Manipur"", ""-Meghalaya"", ""-Mizoram"", ""-Odisha"", ""-Tamil Nadu"", ""-Telangana"", ""-Java"", ""-Sumatra"", ""-Peninsular Malaysia"", ""-Sabah"", ""-Sarawak"", ""-Madeira"", ""-Canary Islands"", ""-Florida"", ""-Hawaii"", ""-Queensland"", ""-Bahia"")","NA","NA","NA","Arthropoda"," Aleyrodidae                                    "," Aleurodicus                                        ",NA,"NA","NA","NA","NA",NA,"NA","NA"
"4","Ditylenchus destructor","potato tuber nematode","https://www.cabi.org/isc/datasheet/19286","DITYDE","44","c(""Allium cepa (onion)"", ""Allium sativum (garlic)"", ""Arachis hypogaea (groundnut)"", ""Beta vulgaris (beetroot)"", ""Beta vulgaris var. saccharifera (sugarbeet)"", ""Camellia sinensis (tea)"", ""Capsicum annuum (bell pepper)"", ""Chenopodium album (fat hen)"", ""Chrysanthemum morifolium (chrysanthemum (florists'))"", ""Citrullus lanatus (watermelon)"", ""Citrus sinensis (sweet orange)"", ""Cucumis melo (melon)"", ""Cucumis sativus (cucumber)"", ""Cucurbita moschata (pumpkin)"", ""Cyperus rotundus (purple nutsedge)"", ""Dahlia hybrids"", 
""Datura stramonium (jimsonweed)"", ""Daucus carota (carrot)"", ""Eleusine indica (goose grass)"", ""Elymus repens (quackgrass)"", ""Fragaria ananassa (strawberry)"", ""Fumaria officinalis (common fumitory)"", ""Gladiolus hybrids (sword lily)"", ""Glycine max (soyabean)"", ""Humulus lupulus (hop)"", ""Ipomoea batatas (sweet potato)"", ""Iris (irises)"", ""Mentha (mints)"", ""Panax ginseng (Asiatic ginseng)"", ""Panax quinquefolius (American ginseng)"", ""Solanum (nightshade)"", ""Solanum lycopersicum (tomato)"", ""Solanum melongena (aubergine)"", 
""Solanum nigrum (black nightshade)"", ""Solanum tuberosum (potato)"", ""Sonchus arvensis (perennial sowthistle)"", ""Tagetes minuta (stinking Roger)"", ""Taraxacum officinale complex (dandelion)"", ""Trifolium (clovers)"", ""Triticum aestivum (wheat)"", ""Tulipa (tulip)"", ""Vitis vinifera (grapevine)"", ""Xanthium strumarium (common cocklebur)"", ""Zea mays (maize)"")","15","c(""Solanum tuberosum (SOLTU)"", ""Allium sativum (ALLSA)"", ""Beta vulgaris (BEAVX)"", ""Codonopsis pilosula (CDWPI)"", ""Crocus (1CVOG)"", ""Dahlia hybrids (DAHHY)"", ""Daucus carota subsp. sativus (DAUCS)"", ""Gladiolus (1GLAG)"", ""Gladiolus hybrids (GLAHY)"", ""Hyacinthus (1HYAG)"", ""Ipomoea batatas (IPOBA)"", ""Iris x hollandica (IRIHO)"", ""Tigridia pavonia (TIGPA)"", ""Trifolium (1TRFG)"", ""Tulipa hybrids (TULHY)"")","China","1937","79","c(""Africa"", ""Nigeria"", ""South Africa"", ""Asia"", ""Azerbaijan"", ""China"", ""Iran"", ""Japan"", ""Kazakhstan"", ""Kyrgyzstan"", ""Pakistan"", ""Saudi Arabia"", ""South Korea"", ""Tajikistan"", ""Turkey"", ""Uzbekistan"", ""Europe"", ""Albania"", ""Austria"", ""Belarus"", ""Bulgaria"", ""Czechia"", ""Estonia"", ""France"", ""Germany"", ""Greece"", ""Hungary"", ""Ireland"", ""Jersey"", ""Latvia"", ""Luxembourg"", ""Moldova"", ""Netherlands"", ""Norway"", ""Poland"", ""Romania"", ""Russia"", ""Slovakia"", ""Sweden"", ""Switzerland"", ""Ukraine"", ""United Kingdom"", ""North America"", 
""Canada"", ""Mexico"", ""United States"", ""Oceania"", ""New Zealand"", ""South America"")","c(""-Anhui"", ""-Beijing"", ""-Gansu"", ""-Guangdong"", ""-Hainan"", ""-Hebei"", ""-Heilongjiang"", ""-Henan"", ""-Hubei"", ""-Inner Mongolia"", ""-Jiangsu"", ""-Liaoning"", ""-Shandong"", ""-Xinjiang"", ""-Yunnan"", ""-Honshu"", ""-Central Russia"", ""-Northern Russia"", ""-Southern Russia"", ""-Channel Islands"", ""-England"", ""-Scotland"", ""-Ontario"", ""-California"", ""-Hawaii"", ""-Idaho"", ""-Oregon"", ""-South Carolina"", ""-Washington"", ""-Wisconsin"")","56","c("""", ""British Columbia"", ""Ontario"", ""Prince Edward Island"", ""Arkansas"", ""California"", ""Hawaii"", ""Idaho"", ""Indiana"", ""New Jersey"", ""North Carolina"", ""Oregon"", ""South Carolina"", ""Virginia"", ""Washington"", ""West Virginia"", ""Wisconsin"", ""Anhui"", ""Gansu"", ""Guangdong"", ""Hainan"", ""Hebei"", ""Henan"", ""Hubei"", ""Jiangsu"", ""Liaoning"", ""Neimenggu"", ""Shandong"", ""Xinjiang"", ""Yunnan"", ""Honshu"", ""Central Russia"", ""Northern Russia"", ""Southern Russia"", ""Islas Canárias"", ""England"", ""Scotland"", ""New South Wales"", ""South Australia"", 
""Tasmania"", ""Victoria"", ""Western Australia"")","c(""Nigeria"", ""South Africa"", ""Canada"", ""Ecuador"", ""Haiti"", ""Mexico"", ""Peru"", ""United States of America"", ""Bangladesh"", ""China"", ""India"", ""Iran"", ""Japan"", ""Kazakhstan"", ""Korea, Republic"", ""Kyrgyzstan"", ""Malaysia"", ""Pakistan"", ""Saudi Arabia"", ""Tajikistan"", ""Uzbekistan"", ""Albania"", ""Austria"", ""Azerbaijan"", ""Belarus"", ""Belgium"", ""Bulgaria"", ""Czech Republic"", ""Estonia"", ""Finland"", ""France"", ""Germany"", ""Greece"", ""Hungary"", ""Ireland"", ""Italy"", ""Jersey"", ""Latvia"", ""Lithuania"", ""Luxembourg"", ""Moldova"", ""Netherlands"", 
""Norway"", ""Poland"", ""Romania"", ""Russia"", ""Slovakia"", ""Slovenia"", ""Spain"", ""Sweden"", ""Switzerland"", ""Turkey"", ""Ukraine"", ""United Kingdom"", ""Australia"", ""New Zealand"")","Nematoda"," Anguinidae                        "," Ditylenchus                            ",NA,"NA","NA","NA","NA",NA,"NA","NA"
